CustomerID,회사명,업종,회사 규모,지역,가입 일자,최근 서비스 이용 날짜,모델명,분류종,구매 갯수,구매 가격,구매 일자,평점,구매 횟수,총 구매 금액,평균 평점,이탈 여부,가입 기간,구매 주기,평균 구매 주기,평균 구매 금액,Business_Cluster,Transaction_Cluster,Product_Cluster
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,에스트라 세단,승용차 및 SUV,5,325000000,2022-04-13,1,9,1147000000,2.1,1,698,28,24.3,127444444.43028396,1,2,4
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,오메가 컴팩트카,승용차 및 SUV,2,46000000,2022-04-24,3,10,1193000000,2.2,1,698,11,23.0,119299999.98807,1,2,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,스텔라 세단,승용차 및 SUV,5,225000000,2022-08-02,2,11,1418000000,2.2,1,698,100,30.0,128909090.8973719,1,2,0
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,네오 SUV,승용차 및 SUV,2,110000000,2022-09-02,2,12,1528000000,2.2,1,698,31,30.1,127333333.32272224,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,스텔라 세단,승용차 및 SUV,5,225000000,2022-09-16,5,13,1753000000,2.4,1,698,14,28.8,134846153.83578107,1,0,0
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,솔라 SUV,승용차 및 SUV,2,100000000,2022-11-15,3,14,1853000000,2.4,1,698,60,31.1,132357142.84768878,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,펄스 컴팩트카,승용차 및 SUV,1,25000000,2022-11-15,4,15,1878000000,2.5,1,698,0,29.0,125199999.99165334,1,0,3
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,오메가 컴팩트카,승용차 및 SUV,4,92000000,2022-12-08,4,16,1970000000,2.6,0,698,23,28.6,123124999.99230468,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,루미너스 리무진,승용차 및 SUV,2,180000000,2022-12-29,2,17,2150000000,2.6,0,698,21,28.2,126470588.22785468,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,루미너스 리무진,승용차 및 SUV,5,450000000,2023-02-08,2,18,2600000000,2.6,0,698,41,28.9,144444444.43641976,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,솔라 SUV,승용차 및 SUV,4,200000000,2023-02-18,2,19,2800000000,2.5,1,698,10,27.9,147368421.04487535,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,제타 컴팩트카,승용차 및 SUV,2,40000000,2023-03-02,5,20,2840000000,2.6,0,698,12,27.1,141999999.9929,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,루미너스 리무진,승용차 및 SUV,3,270000000,2023-03-24,4,21,3110000000,2.7,0,698,22,26.9,148095238.08818594,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,오메가 컴팩트카,승용차 및 SUV,3,69000000,2023-03-24,2,22,3179000000,2.7,0,698,0,25.6,144499999.9934318,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,루미너스 리무진,승용차 및 SUV,2,180000000,2023-04-02,4,23,3359000000,2.7,0,698,9,24.9,146043478.25451985,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,제타 컴팩트카,승용차 및 SUV,5,100000000,2023-04-19,4,24,3459000000,2.8,0,698,17,24.6,144124999.9939948,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,제타 컴팩트카,승용차 및 SUV,4,80000000,2023-05-03,1,25,3539000000,2.7,0,698,14,24.2,141559999.9943376,1,0,1
customer850@daum.net,Green-Rodriguez,렌터카 업체,대기업,강원특별자치도,2021-08-10,2023-07-09,스텔라 세단,승용차 및 SUV,1,45000000,2023-06-16,4,26,3584000000,2.8,0,698,44,24.9,137846153.84085208,1,0,0
customer851@naver.com,Russell and Sons,중고차 딜러,중견기업,강원특별자치도,2022-10-01,2022-11-17,펄스 컴팩트카,승용차 및 SUV,2,50000000,2022-10-07,2,1,50000000,2.0,1,47,0,0.0,49999999.95,1,1,3
customer851@naver.com,Russell and Sons,중고차 딜러,중견기업,강원특별자치도,2022-10-01,2022-11-17,네오 SUV,승용차 및 SUV,4,220000000,2022-10-14,5,2,270000000,3.5,1,47,7,3.5,134999999.9325,1,1,1
customer851@naver.com,Russell and Sons,중고차 딜러,중견기업,강원특별자치도,2022-10-01,2022-11-17,스텔라 세단,승용차 및 SUV,5,225000000,2022-10-15,4,3,495000000,3.7,1,47,1,2.7,164999999.945,1,1,0
customer851@naver.com,Russell and Sons,중고차 딜러,중견기업,강원특별자치도,2022-10-01,2022-11-17,사이버 트럭,상용차 및 픽업트럭,3,180000000,2022-10-30,5,4,675000000,4.0,1,47,15,5.8,168749999.9578125,1,1,2
customer851@naver.com,Russell and Sons,중고차 딜러,중견기업,강원특별자치도,2022-10-01,2022-11-17,스텔라 세단,승용차 및 SUV,5,225000000,2022-11-02,3,5,900000000,3.8,1,47,3,5.2,179999999.964,1,1,0
customer851@naver.com,Russell and Sons,중고차 딜러,중견기업,강원특별자치도,2022-10-01,2022-11-17,사이버 트럭,상용차 및 픽업트럭,4,240000000,2022-11-08,5,6,1140000000,4.0,0,47,6,5.3,189999999.96833333,1,1,2
customer851@naver.com,Russell and Sons,중고차 딜러,중견기업,강원특별자치도,2022-10-01,2022-11-17,솔라 SUV,승용차 및 SUV,5,250000000,2022-11-13,1,7,1390000000,3.6,0,47,5,5.3,198571428.54306123,1,1,1
customer851@naver.com,Russell and Sons,중고차 딜러,중견기업,강원특별자치도,2022-10-01,2022-11-17,솔라 SUV,승용차 및 SUV,3,150000000,2022-11-15,3,8,1540000000,3.5,0,47,2,4.9,192499999.9759375,1,1,1
customer852@naver.com,Howard LLC,라이드 셰어링/카풀 서비스 기업,중소기업,광주광역시,2023-03-03,2024-02-27,에스트라 세단,승용차 및 SUV,4,260000000,2023-05-26,4,1,260000000,4.0,0,361,0,0.0,259999999.74,3,1,4
customer852@naver.com,Howard LLC,라이드 셰어링/카풀 서비스 기업,중소기업,광주광역시,2023-03-03,2024-02-27,에스트라 세단,승용차 및 SUV,1,65000000,2023-06-19,3,2,325000000,3.5,0,361,24,12.0,162499999.91875,3,1,4
customer852@naver.com,Howard LLC,라이드 셰어링/카풀 서비스 기업,중소기업,광주광역시,2023-03-03,2024-02-27,오메가 컴팩트카,승용차 및 SUV,2,46000000,2024-01-22,3,3,371000000,3.3,0,361,217,80.3,123666666.62544444,3,1,1
customer852@naver.com,Howard LLC,라이드 셰어링/카풀 서비스 기업,중소기업,광주광역시,2023-03-03,2024-02-27,네오 SUV,승용차 및 SUV,4,220000000,2024-01-31,4,4,591000000,3.5,0,361,9,62.5,147749999.9630625,3,1,1
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,펄스 컴팩트카,승용차 및 SUV,3,75000000,2021-06-08,1,1,75000000,1.0,1,310,0,0.0,74999999.925,3,1,3
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,네오 SUV,승용차 및 SUV,5,275000000,2021-07-07,1,2,350000000,1.0,1,310,29,14.5,174999999.9125,3,1,1
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,네오 SUV,승용차 및 SUV,2,110000000,2021-09-28,5,3,460000000,2.3,1,310,83,37.3,153333333.2822222,3,1,1
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,에스트라 세단,승용차 및 SUV,4,260000000,2021-11-17,2,4,720000000,2.2,1,310,50,40.5,179999999.95499998,3,1,4
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,루미너스 리무진,승용차 및 SUV,5,450000000,2022-01-15,3,5,1170000000,2.4,1,310,59,44.2,233999999.9532,3,1,1
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,네오 SUV,승용차 및 SUV,4,220000000,2022-01-24,3,6,1390000000,2.5,1,310,9,38.3,231666666.62805557,3,1,1
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,에스트라 세단,승용차 및 SUV,4,260000000,2022-01-27,3,7,1650000000,2.6,0,310,3,33.3,235714285.68061224,3,1,4
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,펄스 컴팩트카,승용차 및 SUV,5,125000000,2022-02-08,2,8,1775000000,2.5,1,310,12,30.6,221874999.97226563,3,1,3
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,스텔라 세단,승용차 및 SUV,1,45000000,2022-03-12,4,9,1820000000,2.7,0,310,32,30.8,202222222.19975308,3,1,0
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,루미너스 리무진,승용차 및 SUV,1,90000000,2022-04-03,1,10,1910000000,2.5,1,310,22,29.9,190999999.9809,3,1,1
customer853@kakao.com,Miles and Sons,택시회사,중견기업,인천광역시,2021-06-07,2022-04-13,루미너스 리무진,승용차 및 SUV,2,180000000,2022-04-12,3,11,2090000000,2.5,1,310,9,28.0,189999999.9827273,3,1,1
customer854@gmail.com,West Group,정부 및 공공기관,중소기업,제주특별자치도,2020-05-27,2022-12-04,오메가 컴팩트카,승용차 및 SUV,2,46000000,2020-07-12,1,1,46000000,1.0,1,921,0,0.0,45999999.954,0,2,1
customer854@gmail.com,West Group,정부 및 공공기관,중소기업,제주특별자치도,2020-05-27,2022-12-04,솔라 SUV,승용차 및 SUV,2,100000000,2020-11-23,2,2,146000000,1.5,1,921,134,67.0,72999999.9635,0,2,1
customer854@gmail.com,West Group,정부 및 공공기관,중소기업,제주특별자치도,2020-05-27,2022-12-04,오메가 컴팩트카,승용차 및 SUV,3,69000000,2021-12-20,4,3,215000000,2.3,1,921,392,175.3,71666666.64277777,0,2,1
customer854@gmail.com,West Group,정부 및 공공기관,중소기업,제주특별자치도,2020-05-27,2022-12-04,솔라 SUV,승용차 및 SUV,1,50000000,2022-09-20,2,4,265000000,2.2,1,921,274,200.0,66249999.9834375,0,2,1
customer855@daum.net,Adams Group,라이드 셰어링/카풀 서비스 기업,소기업,강원특별자치도,2023-07-28,2024-12-23,에스트라 세단,승용차 및 SUV,1,65000000,2024-07-03,2,1,65000000,2.0,0,514,0,0.0,64999999.935,3,1,4
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,오메가 컴팩트카,승용차 및 SUV,4,92000000,2023-01-15,5,1,92000000,5.0,0,483,0,0.0,91999999.908,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,오로라 미니버스,버스 및 대형,1,75000000,2023-02-03,4,2,167000000,4.5,0,483,19,9.5,83499999.95825,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,제타 컴팩트카,승용차 및 SUV,2,40000000,2023-03-08,2,3,207000000,3.7,0,483,33,17.3,68999999.977,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,에스트라 세단,승용차 및 SUV,1,65000000,2023-03-14,4,4,272000000,3.8,0,483,6,14.5,67999999.983,0,1,4
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,솔라 SUV,승용차 및 SUV,5,250000000,2023-03-21,2,5,522000000,3.4,0,483,7,13.0,104399999.97912,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,네오 SUV,승용차 및 SUV,5,275000000,2023-03-23,3,6,797000000,3.3,0,483,2,11.2,132833333.31119443,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,네오 SUV,승용차 및 SUV,4,220000000,2023-04-06,3,7,1017000000,3.3,0,483,14,11.6,145285714.2649592,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,루미너스 리무진,승용차 및 SUV,3,270000000,2023-05-05,1,8,1287000000,3.0,0,483,29,13.8,160874999.9798906,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,오메가 컴팩트카,승용차 및 SUV,5,115000000,2023-05-11,2,9,1402000000,2.9,0,483,6,12.9,155777777.76046914,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,스텔라 세단,승용차 및 SUV,2,90000000,2023-06-10,2,10,1492000000,2.8,0,483,30,14.6,149199999.98508,0,1,0
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,루미너스 리무진,승용차 및 SUV,5,450000000,2023-06-25,5,11,1942000000,3.0,0,483,15,14.6,176545454.52940497,0,1,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,솔라 SUV,승용차 및 SUV,3,150000000,2023-06-25,3,12,2092000000,3.0,0,483,0,13.4,174333333.31880555,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,에스트라 세단,승용차 및 SUV,2,130000000,2023-07-11,3,13,2222000000,3.0,0,483,16,13.6,170923076.909929,0,0,4
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,솔라 SUV,승용차 및 SUV,5,250000000,2023-07-11,2,14,2472000000,2.9,0,483,0,12.6,176571428.5588163,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,루미너스 리무진,승용차 및 SUV,3,270000000,2023-08-01,4,15,2742000000,3.0,0,483,21,13.2,182799999.9878133,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,펄스 컴팩트카,승용차 및 SUV,5,125000000,2023-09-07,2,16,2867000000,2.9,0,483,37,14.7,179187499.9888008,0,0,3
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,오메가 컴팩트카,승용차 및 SUV,4,92000000,2023-09-17,5,17,2959000000,3.1,0,483,10,14.4,174058823.519173,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,퓨전 일렉트릭 버스,버스 및 대형,1,120000000,2023-09-18,3,18,3079000000,3.1,0,483,1,13.7,171055555.54605246,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,에스트라 세단,승용차 및 SUV,3,195000000,2023-10-04,1,19,3274000000,2.9,0,483,16,13.8,172315789.46461496,0,0,4
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,펄스 컴팩트카,승용차 및 SUV,5,125000000,2023-10-25,1,20,3399000000,2.8,0,483,21,14.2,169949999.9915025,0,0,3
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,에스트라 세단,승용차 및 SUV,2,130000000,2023-11-29,3,21,3529000000,2.9,0,483,35,15.1,168047619.0396168,0,0,4
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,루미너스 리무진,승용차 및 SUV,2,180000000,2023-12-29,1,22,3709000000,2.8,0,483,30,15.8,168590909.08324587,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,펄스 컴팩트카,승용차 및 SUV,2,50000000,2024-01-08,3,23,3759000000,2.8,0,483,10,15.6,163434782.6015898,0,0,3
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,솔라 SUV,승용차 및 SUV,1,50000000,2024-01-25,4,24,3809000000,2.8,0,483,17,15.6,158708333.32672048,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,솔라 SUV,승용차 및 SUV,3,150000000,2024-02-13,2,25,3959000000,2.8,0,483,19,15.8,158359999.9936656,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,네오 SUV,승용차 및 SUV,5,275000000,2024-03-13,3,26,4234000000,2.8,0,483,29,16.3,162846153.83989054,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,오로라 미니버스,버스 및 대형,3,225000000,2024-03-14,1,27,4459000000,2.7,0,483,1,15.7,165148148.14203155,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,오로라 미니버스,버스 및 대형,2,150000000,2024-04-03,2,28,4609000000,2.7,0,483,20,15.9,164607142.85126403,0,0,1
customer856@daum.net,Williams-Barker,정부 및 공공기관,대기업,충청북도,2022-12-28,2024-04-24,솔라 SUV,승용차 및 SUV,2,100000000,2024-04-06,3,29,4709000000,2.7,0,483,3,15.4,162379310.3392283,0,0,1
customer857@naver.com,Jones-Rosales,운전학원,소기업,인천광역시,2023-08-27,2023-12-01,타이탄 카고 트럭,상용차 및 픽업트럭,4,280000000,2023-09-04,5,1,280000000,5.0,1,96,0,0.0,279999999.72,3,1,1
customer858@hanmail.net,Davis and Sons,중고차 딜러,소기업,경상북도,2023-12-16,2024-03-22,펄스 컴팩트카,승용차 및 SUV,5,125000000,2023-12-20,4,1,125000000,4.0,0,97,0,0.0,124999999.875,1,1,3
customer858@hanmail.net,Davis and Sons,중고차 딜러,소기업,경상북도,2023-12-16,2024-03-22,네오 SUV,승용차 및 SUV,3,165000000,2024-03-08,3,2,290000000,3.5,0,97,79,39.5,144999999.92749998,1,1,1
customer859@kakao.com,Harper-Andersen,택시회사,중소기업,충청남도,2022-11-15,2024-07-16,루미너스 리무진,승용차 및 SUV,3,270000000,2022-11-24,1,1,270000000,1.0,0,609,0,0.0,269999999.73,1,1,1
customer859@kakao.com,Harper-Andersen,택시회사,중소기업,충청남도,2022-11-15,2024-07-16,루미너스 리무진,승용차 및 SUV,4,360000000,2022-11-30,1,2,630000000,1.0,0,609,6,3.0,314999999.8425,1,2,1
customer859@kakao.com,Harper-Andersen,택시회사,중소기업,충청남도,2022-11-15,2024-07-16,오메가 컴팩트카,승용차 및 SUV,3,69000000,2023-06-29,1,3,699000000,1.0,0,609,211,72.3,232999999.92233333,1,1,1
customer859@kakao.com,Harper-Andersen,택시회사,중소기업,충청남도,2022-11-15,2024-07-16,펄스 컴팩트카,승용차 및 SUV,1,25000000,2023-08-29,5,4,724000000,2.0,0,609,61,69.5,180999999.95475,1,1,3
customer859@kakao.com,Harper-Andersen,택시회사,중소기업,충청남도,2022-11-15,2024-07-16,에스트라 세단,승용차 및 SUV,1,65000000,2023-09-23,4,5,789000000,2.4,0,609,25,60.6,157799999.96844,1,1,4
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,스텔라 세단,승용차 및 SUV,2,90000000,2021-05-19,4,1,90000000,4.0,1,497,0,0.0,89999999.91,1,1,0
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,루미너스 리무진,승용차 및 SUV,3,270000000,2021-06-05,2,2,360000000,3.0,1,497,17,8.5,179999999.91,1,1,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,스텔라 세단,승용차 및 SUV,3,135000000,2021-06-19,4,3,495000000,3.3,1,497,14,10.3,164999999.945,1,1,0
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,스텔라 세단,승용차 및 SUV,5,225000000,2021-06-20,4,4,720000000,3.5,1,497,1,8.0,179999999.95499998,1,1,0
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,오메가 컴팩트카,승용차 및 SUV,5,115000000,2021-09-09,5,5,835000000,3.8,1,497,81,22.6,166999999.9666,1,1,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,제타 컴팩트카,승용차 및 SUV,1,20000000,2021-10-13,5,6,855000000,4.0,1,497,34,24.5,142499999.97625,1,1,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,네오 SUV,승용차 및 SUV,2,110000000,2021-11-03,2,7,965000000,3.7,1,497,21,24.0,137857142.83744898,1,1,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,솔라 SUV,승용차 및 SUV,5,250000000,2021-11-03,1,8,1215000000,3.4,0,497,0,21.0,151874999.98101562,1,1,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,루미너스 리무진,승용차 및 SUV,3,270000000,2021-11-09,4,9,1485000000,3.4,0,497,6,19.3,164999999.98166665,1,1,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,에스트라 세단,승용차 및 SUV,5,325000000,2021-11-17,2,10,1810000000,3.3,0,497,8,18.2,180999999.9819,1,1,4
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,네오 SUV,승용차 및 SUV,2,110000000,2021-12-28,4,11,1920000000,3.4,0,497,41,20.3,174545454.52958676,1,1,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,제타 컴팩트카,승용차 및 SUV,3,60000000,2022-01-20,2,12,1980000000,3.2,0,497,23,20.5,164999999.98625,1,0,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,솔라 SUV,승용차 및 SUV,1,50000000,2022-01-22,4,13,2030000000,3.3,0,497,2,19.1,156153846.14183432,1,0,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,펄스 컴팩트카,승용차 및 SUV,3,75000000,2022-02-02,4,14,2105000000,3.4,0,497,11,18.5,150357142.84640306,1,0,3
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,루미너스 리무진,승용차 및 SUV,4,360000000,2022-02-16,3,15,2465000000,3.3,0,497,14,18.2,164333333.32237777,1,0,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,루미너스 리무진,승용차 및 SUV,4,360000000,2022-02-28,2,16,2825000000,3.2,0,497,12,17.8,176562499.98896486,1,0,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,스텔라 세단,승용차 및 SUV,1,45000000,2022-03-21,2,17,2870000000,3.2,0,497,21,18.0,168823529.40183392,1,0,0
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,솔라 SUV,승용차 및 SUV,4,200000000,2022-03-30,4,18,3070000000,3.2,0,497,9,17.5,170555555.54608023,1,0,1
customer85@kakao.com,"Gonzalez, Gonzalez and Smith",택시회사,대기업,강원특별자치도,2021-03-10,2022-07-20,펄스 컴팩트카,승용차 및 SUV,5,125000000,2022-05-08,4,19,3195000000,3.3,0,497,39,18.6,168157894.7279917,1,0,3
customer860@naver.com,"Ortiz, Smith and Thompson",정부 및 공공기관,중소기업,전북특별자치도,2020-02-05,2021-02-21,퓨전 일렉트릭 버스,버스 및 대형,5,600000000,2020-08-10,3,1,600000000,3.0,1,382,0,0.0,599999999.4,2,2,1
customer860@naver.com,"Ortiz, Smith and Thompson",정부 및 공공기관,중소기업,전북특별자치도,2020-02-05,2021-02-21,에스트라 세단,승용차 및 SUV,1,65000000,2020-11-30,4,2,665000000,3.5,1,382,112,56.0,332499999.83375,2,1,4
customer860@naver.com,"Ortiz, Smith and Thompson",정부 및 공공기관,중소기업,전북특별자치도,2020-02-05,2021-02-21,오메가 컴팩트카,승용차 및 SUV,4,92000000,2020-12-24,2,3,757000000,3.0,1,382,24,45.3,252333333.24922225,2,1,1
customer861@daum.net,"Goodman, Clark and Webb",물류/운송회사,대기업,대전광역시,2022-07-01,2023-10-19,타이탄 카고 트럭,상용차 및 픽업트럭,2,140000000,2022-07-14,2,1,140000000,2.0,1,475,0,0.0,139999999.85999998,1,1,1
customer861@daum.net,"Goodman, Clark and Webb",물류/운송회사,대기업,대전광역시,2022-07-01,2023-10-19,사이버 트럭,상용차 및 픽업트럭,1,60000000,2022-07-29,2,2,200000000,2.0,1,475,15,7.5,99999999.95,1,1,2
customer861@daum.net,"Goodman, Clark and Webb",물류/운송회사,대기업,대전광역시,2022-07-01,2023-10-19,사이버 트럭,상용차 및 픽업트럭,2,120000000,2022-10-07,3,3,320000000,2.3,1,475,70,28.3,106666666.63111112,1,1,2
customer861@daum.net,"Goodman, Clark and Webb",물류/운송회사,대기업,대전광역시,2022-07-01,2023-10-19,사이버 트럭,상용차 및 픽업트럭,5,300000000,2022-10-09,2,4,620000000,2.2,1,475,2,21.8,154999999.96125,1,1,2
customer861@daum.net,"Goodman, Clark and Webb",물류/운송회사,대기업,대전광역시,2022-07-01,2023-10-19,사이버 트럭,상용차 및 픽업트럭,5,300000000,2022-10-26,2,5,920000000,2.2,1,475,17,20.8,183999999.9632,1,1,2
customer861@daum.net,"Goodman, Clark and Webb",물류/운송회사,대기업,대전광역시,2022-07-01,2023-10-19,사이버 트럭,상용차 및 픽업트럭,3,180000000,2022-11-05,3,6,1100000000,2.3,1,475,10,19.0,183333333.30277777,1,1,2
customer861@daum.net,"Goodman, Clark and Webb",물류/운송회사,대기업,대전광역시,2022-07-01,2023-10-19,사이버 트럭,상용차 및 픽업트럭,3,180000000,2023-03-17,1,7,1280000000,2.1,1,475,132,35.1,182857142.8310204,1,1,2
customer861@daum.net,"Goodman, Clark and Webb",물류/운송회사,대기업,대전광역시,2022-07-01,2023-10-19,사이버 트럭,상용차 및 픽업트럭,2,120000000,2023-06-01,2,8,1400000000,2.1,1,475,76,40.2,174999999.978125,1,1,2
